 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_64_1512 in file composite_42_64_1512.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Dec 23 2015
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9963812 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
 761020 -1166.50  1360.7882  1365.7305
 761021 -1165.50  1360.7932  1365.7355
 761022 -1164.50  1360.7630  1365.7053
 761023 -1163.50  1360.6208  1365.5625
 761024 -1162.50  1360.5692  1365.5108
 761025 -1161.50  1360.5811  1365.5227
 761026 -1160.50  1360.5574  1365.4989
 761027 -1159.50  1360.6468  1365.5886
 761028 -1158.50  1360.7367  1365.6788
 761029 -1157.50  1360.7135  1365.6556
 761030 -1156.50  1360.7112  1365.6533
 761031 -1155.50  1360.7042  1365.6462
 761101 -1154.50  1360.7018  1365.6438
 761102 -1153.50  1360.6986  1365.6406
 761103 -1152.50   -98.6417   -99.0000
 761104 -1151.50   -98.6417   -99.0000
 761105 -1150.50   -98.6417   -99.0000
 761106 -1149.50   -98.6417   -99.0000
 761107 -1148.50   -98.6417   -99.0000
 761108 -1147.50   -98.6417   -99.0000
 761109 -1146.50   -98.6417   -99.0000
 761110 -1145.50   -98.6417   -99.0000
 761111 -1144.50   -98.6417   -99.0000
 761112 -1143.50   -98.6417   -99.0000
 761113 -1142.50   -98.6417   -99.0000
 761114 -1141.50   -98.6417   -99.0000
 761115 -1140.50  1360.7364  1365.6785
 761116 -1139.50   -98.6417   -99.0000
 761117 -1138.50  1360.7380  1365.6801
 761118 -1137.50  1360.7285  1365.6706
 761119 -1136.50  1360.7138  1365.6558
 761120 -1135.50  1360.7113  1365.6533
 761121 -1134.50  1360.6765  1365.6184
 761122 -1133.50  1360.6403  1365.5821
 761123 -1132.50  1360.6735  1365.6154
 761124 -1131.50  1360.6424  1365.5842
 761125 -1130.50  1360.6638  1365.6056
 761126 -1129.50  1360.6443  1365.5861
 761127 -1128.50  1360.6414  1365.5832
 761128 -1127.50  1360.6616  1365.6034
 761129 -1126.50  1360.6764  1365.6183
 761130 -1125.50   -98.6417   -99.0000
 761201 -1124.50   -98.6417   -99.0000
 761202 -1123.50   -98.6417   -99.0000
 761203 -1122.50   -98.6417   -99.0000
 761204 -1121.50   -98.6417   -99.0000
 761205 -1120.50   -98.6417   -99.0000
 761206 -1119.50  1360.7458  1365.6880
 761207 -1118.50  1360.7419  1365.6841
 761208 -1117.50  1360.6067  1365.5484
 761209 -1116.50  1360.7644  1365.7066
 761210 -1115.50  1360.6119  1365.5536
 761211 -1114.50  1360.5338  1365.4752
 761212 -1113.50  1360.5515  1365.4930
 761213 -1112.50  1360.6408  1365.5826
 761214 -1111.50  1360.6204  1365.5622
 761215 -1110.50  1360.6134  1365.5551
 761216 -1109.50  1360.6146  1365.5563
 761217 -1108.50  1360.5999  1365.5415
 761218 -1107.50  1360.5919  1365.5336
 761219 -1106.50  1360.5774  1365.5190
 761220 -1105.50  1360.5615  1365.5030
 761221 -1104.50  1360.5421  1365.4835
 761222 -1103.50  1360.5145  1365.4558
 761223 -1102.50  1360.7359  1365.6781
 761224 -1101.50  1360.6572  1365.5990
 761225 -1100.50   -98.6417   -99.0000
 761226 -1099.50   -98.6417   -99.0000
 761227 -1098.50   -98.6417   -99.0000
 761228 -1097.50   -98.6417   -99.0000
 761229 -1096.50   -98.6417   -99.0000
 761230 -1095.50  1360.6330  1365.5748
 761231 -1094.50   -98.6417   -99.0000
 770101 -1093.50   -98.6417   -99.0000
 770102 -1092.50  1360.7908  1365.7331
 770103 -1091.50   -98.6417   -99.0000
 770104 -1090.50   -98.6417   -99.0000
 770105 -1089.50   -98.6417   -99.0000
 770106 -1088.50  1360.7730  1365.7153
 770107 -1087.50  1360.7373  1365.6794
 770108 -1086.50  1360.7585  1365.7007
 770109 -1085.50   -98.6417   -99.0000
 770110 -1084.50   -98.6417   -99.0000
 770111 -1083.50   -98.6417   -99.0000
 770112 -1082.50  1360.6423  1365.5841
